pdf_file,page_number,has_text_layer,extracted_char_count,sample_text,ocr_needed,reason,notes
38_143685_box7_incident_summaries_173-233.pdf,139,false,0,,true,no extractable text found on this page,no text layer; OCR required
38_143685_box7_incident_summaries_173-233.pdf,140,false,0,,true,no extractable text found on this page,no text layer; OCR required
38_143685_box7_incident_summaries_173-233.pdf,141,false,0,,true,no extractable text found on this page,no text layer; OCR required
38_143685_box7_incident_summaries_173-233.pdf,142,false,0,,true,no extractable text found on this page,no text layer; OCR required
38_143685_box7_incident_summaries_173-233.pdf,143,false,0,,true,no extractable text found on this page,no text layer; OCR required
38_143685_box7_incident_summaries_173-233.pdf,144,false,0,,true,no extractable text found on this page,no text layer; OCR required
59_214434_sp_16_7.18.1963.pdf,1,false,0,,true,no extractable text found on this page,no text layer; OCR required
59_214434_sp_16_7.18.1963.pdf,2,false,0,,true,no extractable text found on this page,no text layer; OCR required
59_214434_sp_16_7.18.1963.pdf,3,false,0,,true,no extractable text found on this page,no text layer; OCR required
59_214434_sp_16_7.18.1963.pdf,4,false,0,,true,no extractable text found on this page,no text layer; OCR required
59_214434_sp_16_7.18.1963.pdf,5,false,0,,true,no extractable text found on this page,no text layer; OCR required
59_214434_sp_16_7.18.1963.pdf,6,false,0,,true,no extractable text found on this page,no text layer; OCR required
59_214434_sp_16_[7.18.1963].pdf,1,false,0,,true,no extractable text found on this page,no text layer; OCR required
59_214434_sp_16_[7.18.1963].pdf,2,false,0,,true,no extractable text found on this page,no text layer; OCR required
59_214434_sp_16_[7.18.1963].pdf,3,false,0,,true,no extractable text found on this page,no text layer; OCR required
59_214434_sp_16_[7.18.1963].pdf,4,false,0,,true,no extractable text found on this page,no text layer; OCR required
59_214434_sp_16_[7.18.1963].pdf,5,false,0,,true,no extractable text found on this page,no text layer; OCR required
59_214434_sp_16_[7.18.1963].pdf,6,false,0,,true,no extractable text found on this page,no text layer; OCR required
59_64634_711.5612[7-2852.pdf,1,true,345,". .. A.F. July 28, 1952 MElmRANDUU \ To: Jir. A~rong Paul Nitze asked me what the Air Force thought about tLe flying sau…",false,embedded text sufficient (345 chars),"text layer present, OCR not needed"
59_64634_711.5612[7-2852.pdf,2,true,1570,".. . ... July 28, 1952 UE~.IORANDU?.'! Subject: Flying Saucers General Samford, 1- 2, in response to my inquiry, said th…",false,embedded text sufficient (1570 chars),"text layer present, OCR not needed"
65_hs1-101634279_100-de-18221_serial_844.pdf,1,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-101634279_100-de-26505.pdf,1,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-101634279_100-de-26505.pdf,2,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-101634279_100-de-26505.pdf,3,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-101634279_100-de-26505.pdf,4,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-101634279_100-de-26505.pdf,5,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-101634279_100-de-26505.pdf,6,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-101634279_100-de-26505.pdf,7,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-101634279_100-de-26505.pdf,8,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-101634279_100-de-26505.pdf,9,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-101634279_100-de-26505.pdf,10,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-101634279_100-de-26505.pdf,11,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-101634279_100-de-26505.pdf,12,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-101634279_100-de-26505.pdf,13,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-101634279_100-de-26505.pdf,14,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-101634279_100-de-26505.pdf,15,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,1,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,2,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,3,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,4,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,5,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,6,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,7,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,8,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,9,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,10,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,11,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,12,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,13,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,14,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,15,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,16,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,17,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,18,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,19,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,20,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,21,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,22,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,23,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,24,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,25,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,26,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,27,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,28,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,29,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,30,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,31,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,32,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,33,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,34,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,35,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,36,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,37,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,38,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,39,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,40,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_1.pdf,41,false,0,,true,no extractable text found on this page,no text layer; OCR required
